time,stateEstimate.x,stateEstimate.y,stateEstimate.z,ctrltarget.x,
11079.2,0.49224,0.14466,0.0252702,0,
11079.2,0.492147,0.144734,0.0253159,0,
11079.2,0.491954,0.144892,0.0254107,0,
11079.3,0.491751,0.145059,0.0255115,0,
11079.3,0.491541,0.145234,0.025612,0,
11079.3,0.491322,0.145418,0.0257139,0,
11079.3,0.491096,0.14561,0.0258205,0,
11079.3,0.490982,0.145709,0.0258736,0,
11079.3,0.490749,0.145919,0.0259783,0,
11079.4,0.492703,0.144548,0.0278949,0,
11079.4,0.49265,0.144632,0.0281517,0,
11079.4,0.492591,0.144728,0.0284143,0,
11079.4,0.492528,0.144834,0.0286743,0,
11079.4,0.492495,0.144889,0.0288038,0,
11079.5,0.49237,0.145127,0.0293369,0,
11079.5,0.492341,0.145194,0.0294747,0,
11079.5,0.492188,0.144788,0.0296304,0,
11079.5,0.491959,0.144919,0.0298725,0,
11079.6,0.491679,0.144995,0.0301721,0,
11079.6,0.491632,0.144928,0.0302823,0,
11079.6,0.491419,0.144854,0.0305911,0,
11079.6,0.491198,0.144823,0.0309038,0,
11079.6,0.490994,0.144651,0.031216,0,
11079.6,0.490922,0.144689,0.0313572,0,
11079.7,0.490527,0.144837,0.0319601,0,
11079.7,0.490207,0.144889,0.0322976,0,
11079.7,0.490065,0.144809,0.0325353,0,
11079.7,0.49003,0.144729,0.0325884,0,
11079.7,0.489756,0.144815,0.0328893,0,
11079.8,0.489476,0.144877,0.0331906,0,
11079.8,0.489377,0.144726,0.0333632,0,
11079.8,0.489264,0.144749,0.0335154,0,
11079.8,0.489096,0.144702,0.0337293,0,
11079.8,0.489019,0.144682,0.0338531,0,
11079.8,0.489074,0.144605,0.0338266,0,
11079.9,0.488945,0.144624,0.034082,0,
11079.9,0.488858,0.144582,0.0342072,0,
11079.9,0.488807,0.144554,0.0342879,0,
11079.9,0.488701,0.144549,0.0344454,0,
11080,0.488613,0.14451,0.0345663,0,
11080,0.488632,0.144468,0.0346253,0,
11080,0.488647,0.144643,0.0345414,0,
11080,0.488433,0.14479,0.0347767,0,
11080,0.488472,0.144799,0.0347155,0,
11080,0.488269,0.144812,0.0349184,0,
11080.1,0.488238,0.144712,0.0349178,0,
11080.1,0.488115,0.144736,0.0349895,0,
11080.1,0.488093,0.14468,0.0349679,0,
11080.1,0.488406,0.144467,0.0346587,0,
11080.1,0.48852,0.144357,0.0345761,0,
11080.2,0.488452,0.144208,0.0346987,0,
11080.2,0.488421,0.144433,0.0346438,0,
11080.2,0.48847,0.144595,0.034536,0,
11080.2,0.488637,0.144548,0.0343198,0,
11080.3,0.488779,0.144609,0.0341006,0,
11080.3,0.488663,0.144587,0.0342417,0,
11080.3,0.488828,0.144696,0.0340087,0,
11080.3,0.489031,0.144727,0.0337312,0,
11080.3,0.489019,0.144747,0.0337301,0,
11080.4,0.489224,0.144586,0.0335228,0,
11080.4,0.489556,0.144495,0.0331205,0,
11080.4,0.489641,0.144548,0.0329795,0,
11080.4,0.489532,0.144526,0.0331279,0,
11080.4,0.489478,0.144625,0.0331528,0,
11080.5,0.489415,0.144663,0.0331784,0,
11080.5,0.489856,0.144583,0.0325817,0,
11080.5,0.489923,0.144632,0.0324902,0,
11080.5,0.490128,0.144549,0.0322842,0,
11080.5,0.490311,0.144537,0.0320199,0,
11080.6,0.490369,0.144577,0.031889,0,
11080.6,0.490486,0.144548,0.0317053,0,
11080.6,0.490382,0.14452,0.0318418,0,
11080.6,0.490553,0.14438,0.0316514,0,
11080.6,0.490559,0.144354,0.0316492,0,
11080.6,0.49045,0.144582,0.0317303,0,
11080.7,0.490449,0.144741,0.0316926,0,
11080.7,0.490688,0.144729,0.031379,0,
11080.7,0.490702,0.144802,0.0313225,0,
11080.7,0.490925,0.144816,0.0310186,0,
11080.7,0.490816,0.144801,0.0311605,0,
11080.7,0.490593,0.144774,0.0314508,0,
11080.8,0.490575,0.144742,0.031431,0,
11080.8,0.490331,0.144713,0.0317247,0,
11080.8,0.490205,0.144701,0.0318749,0,
11080.8,0.489946,0.144687,0.0321804,0,
11080.8,0.489682,0.144682,0.0324931,0,
11080.8,0.489547,0.144681,0.0326508,0,
11080.9,0.489272,0.144686,0.0329684,0,
11080.9,0.489802,0.14451,0.0325403,0,
11080.9,0.490084,0.14458,0.0322077,0,
11080.9,0.490255,0.144611,0.0319915,0,
11080.9,0.490202,0.14469,0.0320349,0,
11081,0.490677,0.14469,0.0314874,0,
11081,0.490742,0.144668,0.031389,0,
11081,0.490903,0.144658,0.0312108,0,
11081,0.490994,0.14465,0.0311081,0,
11081,0.490886,0.144646,0.0312698,0,
11081.1,0.491028,0.14459,0.031133,0,
11081.1,0.491093,0.144627,0.0310439,0,
11081.1,0.491006,0.144726,0.0310918,0,
11081.1,0.491074,0.144662,0.0310029,0,
11081.1,0.490959,0.144651,0.0311645,0,
11081.2,0.490845,0.144724,0.0312395,0,
11081.2,0.490947,0.144676,0.0310852,0,
11081.2,0.490964,0.144626,0.0310518,0,
11081.2,0.49104,0.144643,0.0308952,0,
11081.3,0.491263,0.144627,0.0305612,0,
11081.3,0.491213,0.144679,0.0305801,0,
11081.3,0.491094,0.144664,0.0307331,0,
11081.3,0.491273,0.14454,0.0305854,0,
11081.3,0.491442,0.144551,0.0303572,0,
11081.4,0.491474,0.144601,0.0303592,0,
11081.4,0.49157,0.144552,0.0302288,0,
11081.4,0.491612,0.144697,0.0301147,0,
11081.5,0.491727,0.144745,0.0299323,0,
11081.5,0.491727,0.144745,0.0299323,0,
11081.5,0.491622,0.144805,0.0300056,0,
11081.5,0.491778,0.144703,0.0297703,0,
11081.5,0.491694,0.14466,0.0298663,0,
11081.5,0.491722,0.144634,0.0298445,0,
11081.6,0.491644,0.144494,0.0300599,0,
11081.6,0.492606,0.142131,0.0256528,0,
11081.6,0.493122,0.143458,0.0252176,0,
11081.6,0.493042,0.143961,0.0256837,0,
11081.7,0.492965,0.144186,0.0262033,0,
11081.7,0.492906,0.14437,0.0266769,0,
11081.7,0.492885,0.144399,0.027138,0,
11081.7,0.492819,0.144492,0.0275272,0,
11081.7,0.492726,0.144473,0.0276805,0,
11081.8,0.492683,0.144464,0.0280701,0,
11081.8,0.492645,0.144462,0.0284579,0,
11081.8,0.492574,0.144503,0.0288279,0,
11081.8,0.492491,0.144573,0.0289935,0,
11081.8,0.492267,0.144733,0.0293372,0,
11081.8,0.492089,0.144714,0.0296845,0,
11081.9,0.492007,0.144703,0.0298653,0,
11081.9,0.49152,0.144687,0.0305538,0,
11081.9,0.491303,0.144611,0.0308848,0,
11081.9,0.49113,0.144577,0.031211,0,
11081.9,0.490929,0.14465,0.0313819,0,
11082,0.490641,0.144646,0.0317209,0,
11082,0.490323,0.144733,0.032067,0,
11082,0.490156,0.144737,0.0323327,0,
11082,0.490035,0.144721,0.032509,0,
11082,0.492625,0.141987,0.026008,0,
11082.1,0.493256,0.143436,0.0250885,0,
11082.1,0.493424,0.144016,0.0252949,0,
11082.1,0.493495,0.144232,0.0255584,0,
11082.1,0.493563,0.144356,0.0258059,0,
11082.1,0.493631,0.144523,0.0260531,0,
11082.1,0.493693,0.144542,0.0262876,0,
11082.2,0.49368,0.144521,0.0263396,0,
11082.2,0.493729,0.144619,0.0265571,0,
11082.2,0.493763,0.144604,0.0267468,0,
11082.2,0.493783,0.144649,0.0268445,0,
11082.2,0.493779,0.14469,0.0269925,0,
11082.2,0.493787,0.144658,0.0271438,0,
11082.3,0.493785,0.144638,0.0272193,0,
11082.3,0.493772,0.144583,0.0273648,0,
11082.3,0.493743,0.144556,0.0275044,0,
11082.3,0.493643,0.144707,0.0275236,0,
11082.3,0.493508,0.144733,0.0276085,0,
11082.3,0.493408,0.144819,0.0277137,0,
11082.4,0.493382,0.144807,0.027781,0,
11082.4,0.493307,0.144677,0.0278912,0,
11082.4,0.493241,0.144586,0.0280101,0,
11082.4,0.493092,0.144744,0.0281187,0,
11082.4,0.493055,0.144714,0.0281701,0,
11082.4,0.492966,0.144647,0.0282732,0,
11082.5,0.492741,0.144661,0.0284522,0,
11082.5,0.492628,0.144625,0.0285809,0,
11082.5,0.492508,0.144596,0.0287143,0,
11082.5,0.492384,0.144577,0.0288546,0,
11082.5,0.492319,0.144571,0.0289266,0,
11082.6,0.492183,0.144562,0.0290766,0,
11082.6,0.49204,0.144556,0.0292339,0,
11082.6,0.491814,0.144562,0.0294777,0,
11082.6,0.491653,0.144583,0.0296519,0,
11082.7,0.491485,0.144609,0.0298386,0,
11082.7,0.491399,0.144624,0.0299353,0,
11082.7,0.491213,0.144662,0.030144,0,
11082.7,0.491359,0.144718,0.0302704,0,
11082.7,0.491291,0.14471,0.0304403,0,
11082.7,0.491135,0.144787,0.0306325,0,
11082.8,0.491047,0.144806,0.0307433,0,
11082.8,0.49101,0.144672,0.0308585,0,
11082.8,0.490944,0.144553,0.0309911,0,
11082.8,0.490926,0.144586,0.0310324,0,
11082.8,0.490945,0.144571,0.0311073,0,
11082.8,0.490856,0.144574,0.0312658,0,
11082.9,0.490772,0.14459,0.0313933,0,
11082.9,0.490701,0.144594,0.0315421,0,
11082.9,0.490658,0.144599,0.0315879,0,
11082.9,0.490561,0.144593,0.0317363,0,
11082.9,0.490416,0.144724,0.0319199,0,
11082.9,0.49023,0.144757,0.0321742,0,
11083,0.490231,0.144854,0.032107,0,
11083,0.490102,0.144882,0.0322392,0,
11083,0.490089,0.144866,0.0322393,0,
11083,0.490128,0.144734,0.0321996,0,
11083,0.490109,0.144665,0.0322229,0,
11083,0.490009,0.14466,0.0323509,0,
11083.1,0.490097,0.144561,0.0323136,0,
11083.1,0.490038,0.144553,0.0323619,0,
11083.1,0.490042,0.14461,0.0323813,0,
11083.1,0.489996,0.144716,0.0323919,0,
11083.1,0.489932,0.144709,0.032469,0,
11083.1,0.490036,0.1446,0.0323754,0,
11083.2,0.489942,0.144595,0.0325149,0,
11083.2,0.489909,0.144651,0.0325264,0,
11083.2,0.489981,0.144721,0.0324278,0,
11083.2,0.489998,0.144636,0.0324424,0,
11083.2,0.490158,0.144652,0.0322309,0,
11083.2,0.490208,0.144632,0.0321681,0,
11083.3,0.49015,0.144702,0.0322459,0,
11083.3,0.490045,0.144645,0.0322987,0,
11083.3,0.490194,0.144671,0.0321288,0,
11083.3,0.490087,0.144636,0.0322096,0,
11083.4,0.490161,0.144618,0.0321179,0,
11083.4,0.490068,0.144601,0.0322536,0,
11083.4,0.490122,0.144582,0.032195,0,
11083.4,0.490027,0.144688,0.0322542,0,
11083.4,0.490112,0.144733,0.0321289,0,
11083.4,0.493644,0.143725,0.0245858,0,
11083.5,0.493629,0.144174,0.024854,0,
11083.5,0.493548,0.144344,0.0252327,0,
11083.5,0.493595,0.144405,0.0255986,0,
11083.5,0.493646,0.144401,0.0259224,0,
11083.5,0.493599,0.144375,0.0259982,0,
11083.6,0.4935,0.144325,0.0261541,0,
11083.6,0.493582,0.144539,0.0264768,0,
11083.6,0.493543,0.144532,0.026573,0,
11083.6,0.493579,0.144613,0.0268623,0,
11083.6,0.493517,0.144617,0.027073,0,
11083.7,0.493431,0.144855,0.0274141,0,
11083.7,0.493343,0.144878,0.0276212,0,
11083.7,0.493247,0.144798,0.027825,0,
11083.7,0.493202,0.144803,0.0279372,0,
11083.7,0.493065,0.144759,0.028146,0,
11083.7,0.492889,0.144787,0.0283419,0,
11083.8,0.492795,0.144814,0.0284304,0,
11083.8,0.492693,0.144726,0.0286278,0,
11083.8,0.492603,0.14457,0.0288224,0,
11083.8,0.492426,0.144631,0.0290397,0,
11083.8,0.492274,0.144681,0.0292472,0,
11083.8,0.492196,0.144676,0.0293635,0,
11083.9,0.492067,0.144627,0.02956,0,
11083.9,0.4919,0.144617,0.0298135,0,
11083.9,0.491815,0.144616,0.0299423,0,
11083.9,0.491635,0.144622,0.0302057,0,
11083.9,0.491444,0.144633,0.0304787,0,
11083.9,0.491345,0.14464,0.0306158,0,
11084,0.491136,0.144658,0.0308909,0,
11084,0.490921,0.14469,0.0311687,0,
11084,0.490811,0.144709,0.0313091,0,
11084,0.490584,0.144751,0.031593,0,
11084,0.490349,0.144795,0.03188,0,
11084,0.490229,0.144818,0.0320247,0,
11084.1,0.489983,0.144867,0.032321,0,
11084.1,0.489984,0.144529,0.0324837,0,
11084.1,0.48977,0.144616,0.0327154,0,
11084.1,0.489642,0.144632,0.032867,0,
11084.1,0.489381,0.14467,0.0331767,0,
11084.2,0.489116,0.144713,0.0334924,0,
11084.2,0.48898,0.144737,0.0336515,0,
11084.2,0.488704,0.144793,0.0339718,0,
11084.2,0.488424,0.144861,0.0342965,0,
11084.2,0.488282,0.144899,0.0344608,0,
11084.2,0.48799,0.144979,0.0347957,0,
11084.3,0.488332,0.144538,0.0346614,0,
11084.3,0.488473,0.144622,0.0345637,0,
11084.3,0.488345,0.144653,0.0347313,0,
11084.3,0.488399,0.144552,0.0347746,0,
11084.3,0.488326,0.144637,0.0349041,0,
11084.3,0.488109,0.144737,0.0351694,0,
11084.4,0.487977,0.14475,0.0353588,0,
11084.4,0.487846,0.144826,0.0355306,0,
11084.4,0.487954,0.144788,0.035442,0,
11084.4,0.487986,0.144781,0.0353833,0,
11084.4,0.487919,0.144732,0.0354846,0,
11084.5,0.487516,0.144781,0.0360488,0,
11084.5,0.487497,0.144676,0.0360684,0,
11084.5,0.487521,0.144568,0.0360473,0,
11084.5,0.48752,0.144577,0.035964,0,
11084.5,0.48746,0.144665,0.035984,0,
11084.6,0.487356,0.144592,0.0360599,0,
11084.6,0.48748,0.144492,0.0359111,0,
11084.6,0.487898,0.144472,0.0353746,0,
11084.7,0.488068,0.144477,0.0351741,0,
11084.7,0.487943,0.144469,0.0353438,0,
11084.7,0.488243,0.144719,0.0348667,0,
11084.7,0.488296,0.144757,0.034771,0,
11084.7,0.48858,0.144635,0.0344614,0,
11084.7,0.493001,0.142341,0.0254248,0,
11084.8,0.493402,0.143577,0.0248968,0,
11084.8,0.493382,0.14396,0.0252626,0,
11084.8,0.493354,0.144207,0.0256403,0,
11084.8,0.49342,0.144354,0.0259396,0,
11084.8,0.493253,0.143399,0.0245484,0,
11084.9,0.492871,0.14318,0.0239861,0,
11084.9,0.493222,0.143772,0.0243398,0,
11084.9,0.493104,0.143732,0.0243229,0,
11084.9,0.493309,0.144089,0.0247638,0,
11084.9,0.493108,0.144039,0.0248076,0,
11084.9,0.493413,0.144293,0.025345,0,
11085,0.493272,0.144271,0.0254805,0,
11085,0.493471,0.144435,0.0260348,0,
11085,0.493547,0.144541,0.026472,0,
11085,0.493516,0.144542,0.0265954,0,
11085,0.493595,0.144516,0.0270013,0,
11085,0.493547,0.144517,0.0272923,0,
11085.1,0.493525,0.144583,0.0274307,0,
11085.1,0.493482,0.144625,0.0277196,0,
11085.1,0.493222,0.144737,0.0282056,0,
11085.1,0.493013,0.144873,0.028426,0,
11085.1,0.492968,0.144883,0.0285592,0,
11085.2,0.492857,0.144789,0.0288062,0,
11085.2,0.492686,0.144764,0.0290372,0,
11085.2,0.492449,0.14488,0.0292628,0,
11085.2,0.49236,0.144782,0.0293599,0,
11085.2,0.49217,0.144851,0.0295692,0,
11085.3,0.491943,0.144848,0.0298023,0,
11085.3,0.491788,0.144766,0.0300081,0,
11085.3,0.491707,0.144769,0.0301304,0,
11085.3,0.491506,0.14472,0.0303616,0,
11085.3,0.491384,0.14468,0.030556,0,
11085.3,0.491155,0.14475,0.0307994,0,
11085.4,0.491087,0.144759,0.0308896,0,
11085.4,0.490915,0.144685,0.0311026,0,
11085.4,0.490721,0.144649,0.0313254,0,
11085.4,0.49062,0.144641,0.0314581,0,
11085.4,0.490528,0.144604,0.0316376,0,
11085.4,0.490309,0.144698,0.0318665,0,
11085.5,0.490145,0.144712,0.0320849,0,
11085.5,0.489921,0.144684,0.0323639,0,
11085.5,0.489696,0.144658,0.032647,0,
11085.5,0.489347,0.144623,0.033083,0,
11085.6,0.488859,0.144581,0.0336945,0,
11085.6,0.488734,0.144572,0.0338509,0,
11085.6,0.488976,0.144453,0.0339122,0,
11085.6,0.488879,0.144646,0.0340121,0,
11085.6,0.488765,0.144638,0.0341798,0,
11085.7,0.488811,0.144599,0.0342641,0,
11085.7,0.488633,0.144607,0.0344819,0,
11085.7,0.488501,0.144663,0.0346694,0,
11085.7,0.488648,0.144573,0.0345482,0,
11085.7,0.488423,0.144609,0.0347998,0,
11085.8,0.4884,0.144587,0.0348368,0,
11085.8,0.488214,0.144679,0.0350334,0,
11085.8,0.488206,0.144626,0.0350416,0,
11085.8,0.48808,0.1446,0.0352106,0,
11085.8,0.493042,0.142185,0.0255767,0,
11085.9,0.493451,0.143498,0.0247444,0,
11085.9,0.493595,0.144126,0.0249905,0,
11085.9,0.493417,0.144045,0.0249804,0,
11085.9,0.493233,0.143964,0.0249755,0,
11085.9,0.493569,0.144203,0.0256191,0,
11085.9,0.493512,0.144174,0.0256635,0,
11086,0.493613,0.144448,0.0260499,0,
11086,0.493707,0.144452,0.0264059,0,
11086,0.492668,0.142074,0.0255872,0,
11086,0.493227,0.14346,0.0251784,0,
11086,0.493368,0.143971,0.0255268,0,
11086,0.493431,0.144259,0.0258558,0,
11086.1,0.49347,0.144311,0.0263002,0,
11086.1,0.493533,0.144387,0.0266581,0,
11086.1,0.493554,0.144548,0.026956,0,
11086.1,0.493523,0.144527,0.0271864,0,
11086.1,0.493524,0.144622,0.0273263,0,
11086.2,0.493459,0.144771,0.0275358,0,
11086.2,0.493358,0.144909,0.0277264,0,
11086.2,0.493332,0.144909,0.0278445,0,
11086.2,0.49323,0.144878,0.0280387,0,
11086.2,0.493125,0.144791,0.0282339,0,
11086.2,0.493069,0.144702,0.028332,0,
11086.3,0.492927,0.144755,0.0285287,0,
11086.3,0.493518,0.143541,0.0252609,0,
11086.3,0.493602,0.143985,0.0254185,0,
11086.3,0.493655,0.144212,0.0256423,0,
11086.3,0.493583,0.144175,0.0256461,0,
11086.4,0.49367,0.144466,0.0259357,0,
11086.4,0.493737,0.144639,0.0261154,0,
11086.4,0.493793,0.144636,0.0263455,0,
11086.4,0.493842,0.144673,0.0264788,0,
11086.4,0.493843,0.144733,0.0266475,0,
11086.4,0.49383,0.144683,0.0268035,0,
11086.5,0.49382,0.144671,0.0268816,0,
11086.5,0.493798,0.144673,0.0270398,0,
11086.5,0.493735,0.144752,0.0271728,0,
11086.5,0.493702,0.144739,0.0272351,0,
11086.5,0.493641,0.144726,0.0273775,0,
11086.5,0.493588,0.14458,0.0275364,0,
11086.6,0.493562,0.144557,0.0276217,0,
11086.6,0.49346,0.144567,0.0277522,0,
11086.6,0.493369,0.144533,0.0278971,0,
11086.6,0.493277,0.144683,0.0279427,0,
11086.6,0.493163,0.144634,0.0280816,0,
11086.6,0.492987,0.144838,0.0282214,0,
11086.7,0.492924,0.144823,0.0282986,0,
11086.7,0.49275,0.144882,0.0284402,0,
11086.7,0.492661,0.144784,0.0285785,0,
11086.7,0.492558,0.144614,0.0287253,0,
11086.7,0.492433,0.144625,0.0288762,0,
11086.7,0.492398,0.144592,0.0289405,0,
11086.8,0.492291,0.14455,0.0290988,0,
11086.8,0.49215,0.144523,0.0292541,0,
11086.8,0.492095,0.144517,0.029394,0,
11086.8,0.493421,0.143977,0.0253935,0,
11086.9,0.493416,0.144229,0.0256528,0,
11086.9,0.493454,0.144215,0.0259803,0,
11086.9,0.493482,0.1444,0.0262723,0,
11086.9,0.493438,0.144378,0.0263298,0,
11086.9,0.493465,0.144501,0.0266202,0,
11086.9,0.493463,0.144658,0.026867,0,
11087,0.493469,0.144645,0.0271386,0,
11087,0.493416,0.144716,0.0273444,0,
11087,0.493371,0.144693,0.0275587,0,
11087,0.49334,0.144702,0.0276592,0,
11087,0.493239,0.144714,0.0278375,0,
11087.1,0.493514,0.143481,0.0250608,0,
11087.1,0.49345,0.14343,0.025001,0,
11087.1,0.493568,0.144105,0.0251026,0,
11087.1,0.493622,0.144275,0.0253361,0,
11087.1,0.493698,0.144378,0.0255992,0,
11087.1,0.493778,0.144476,0.0257961,0,
11087.2,0.493831,0.144523,0.0259953,0,
11087.2,0.493885,0.14457,0.0261856,0,
11087.2,0.493914,0.144707,0.0263458,0,
11087.2,0.493913,0.144702,0.026409,0,
11087.2,0.493911,0.144693,0.026543,0,
11087.2,0.493913,0.144688,0.0266853,0,
11087.3,0.493923,0.144698,0.0270298,0,
11087.3,0.493927,0.144713,0.0271694,0,
11087.3,0.493928,0.144721,0.0272403,0,
11087.3,0.493926,0.144741,0.0273829,0,
11087.4,0.493914,0.144771,0.0275276,0,
11087.4,0.493895,0.144811,0.0276742,0,
11087.4,0.493884,0.144837,0.0277497,0,
11087.4,0.493863,0.144895,0.0279044,0,
11087.4,0.493372,0.14463,0.0276913,0,
11087.5,0.49327,0.144691,0.0277996,0,
11087.5,0.493231,0.144706,0.027868,0,
11087.5,0.493131,0.144709,0.0279917,0,
11087.5,0.493021,0.144687,0.0281276,0,
11087.5,0.493006,0.14467,0.0281892,0,
11087.5,0.492865,0.144758,0.0283341,0,
11087.6,0.492684,0.144875,0.0285032,0,
11087.6,0.492625,0.144895,0.0285807,0,
11087.6,0.492501,0.144821,0.028727,0,
11087.6,0.492432,0.144788,0.0288422,0,
11087.6,0.492308,0.144784,0.0289828,0,
11087.6,0.492157,0.144867,0.029153,0,
11087.7,0.492097,0.14483,0.0292228,0,
11087.7,0.492036,0.144755,0.0293434,0,
11087.7,0.491996,0.144654,0.0294385,0,
11087.7,0.491935,0.144688,0.0295385,0,
11087.7,0.491699,0.144796,0.0298064,0,
11087.8,0.491708,0.144732,0.0298758,0,
11087.8,0.491658,0.14472,0.0299776,0,
11087.8,0.491707,0.144674,0.0299668,0,
11087.8,0.491523,0.144777,0.0301639,0,
11087.8,0.491482,0.144717,0.0302447,0,
11087.9,0.491401,0.144678,0.0303851,0,
11087.9,0.491321,0.144678,0.0305022,0,
11087.9,0.491227,0.144696,0.0306151,0,
11087.9,0.491121,0.144652,0.0307467,0,
11087.9,0.491242,0.144558,0.0306631,0,
11087.9,0.491185,0.144524,0.0307754,0,
11088,0.491096,0.144562,0.0308876,0,
11088,0.491049,0.14454,0.0309656,0,
11088,0.490964,0.14453,0.0310818,0,
11088,0.490769,0.14471,0.0312689,0,
11088,0.490778,0.144807,0.0312237,0,
11088,0.490903,0.144705,0.0310695,0,
11088.1,0.493439,0.143557,0.0248314,0,
11088.1,0.492994,0.14314,0.0240113,0,
11088.1,0.49329,0.143689,0.0243142,0,
11088.1,0.493041,0.143618,0.024213,0,
11088.1,0.492912,0.143583,0.0241626,0,
11088.1,0.493178,0.143998,0.0247027,0,
11088.2,0.492974,0.143975,0.0246977,0,
11088.2,0.492869,0.143967,0.0246975,0,
11088.2,0.49266,0.142967,0.0231899,0,
11088.2,0.49308,0.143624,0.0239046,0,
11088.2,0.493006,0.143568,0.0238879,0,
11088.2,0.493365,0.144051,0.0245131,0,
11088.3,0.493278,0.143971,0.0245737,0,
11088.3,0.493181,0.14389,0.0246407,0,
11088.3,0.49368,0.144123,0.0254907,0,
11088.3,0.493846,0.144411,0.0258748,0,
11088.3,0.493977,0.144616,0.0262148,0,
11088.3,0.493977,0.144616,0.0262148,0,
11088.4,0.494026,0.144666,0.0264819,0,
11088.4,0.494036,0.144795,0.0267121,0,
11088.4,0.493957,0.144736,0.0268968,0,
11088.4,0.493963,0.144733,0.0270273,0,
11088.4,0.493782,0.144807,0.0272731,0,
11088.5,0.493774,0.144809,0.027378,0,
11088.5,0.493625,0.144802,0.0275327,0,
11088.5,0.493476,0.144868,0.0276873,0,
11088.5,0.493343,0.144782,0.027846,0,
11088.5,0.49331,0.144782,0.0279374,0,
11088.5,0.493204,0.144746,0.0280951,0,
11088.6,0.492877,0.144764,0.0283379,0,
11088.6,0.492756,0.144725,0.0285105,0,
11088.6,0.492644,0.144703,0.0286983,0,
11088.6,0.492466,0.144675,0.0289837,0,
11088.6,0.492401,0.144669,0.0290826,0,
11088.7,0.492269,0.144663,0.0292869,0,
11088.7,0.492135,0.144663,0.0294974,0,
11088.7,0.492066,0.144666,0.0296041,0,
11088.7,0.491997,0.144674,0.0297128,0,
11088.7,0.491853,0.144698,0.029935,0,
11088.8,0.491704,0.14473,0.0301595,0,
11088.8,0.491553,0.144776,0.0303879,0,
11088.8,0.491402,0.144831,0.0306228,0,
11088.8,0.491402,0.144831,0.0306228,0,
11088.8,0.491248,0.144893,0.0308636,0,
11088.8,0.490822,0.144711,0.0310883,0,
11088.9,0.490726,0.144769,0.031236,0,
11088.9,0.490539,0.144824,0.0314853,0,
11088.9,0.490442,0.144855,0.0316144,0,
11088.9,0.490244,0.144924,0.0318772,0,
11088.9,0.490041,0.145002,0.0321458,0,
11088.9,0.489938,0.145041,0.0322825,0,
11089,0.489726,0.145126,0.0325618,0,
11089,0.489752,0.14474,0.0326326,0,
11089,0.489708,0.144698,0.0327538,0,
11089,0.489552,0.144789,0.0329657,0,
11089,0.489442,0.144802,0.0331093,0,
11089,0.489276,0.144812,0.0333107,0,
11089.1,0.489275,0.144718,0.0333637,0,
11089.1,0.489303,0.144631,0.0333944,0,
11089.1,0.489322,0.144556,0.0334467,0,
11089.1,0.489326,0.144648,0.0333887,0,
11089.1,0.489179,0.144736,0.0335565,0,
11089.2,0.489241,0.144812,0.0334689,0,
11089.2,0.489192,0.144763,0.0335125,0,
11089.2,0.489078,0.144772,0.0336599,0,
11089.2,0.48915,0.144689,0.033593,0,
11089.2,0.489139,0.14467,0.0336048,0,
11089.3,0.489345,0.144557,0.0334183,0,
11089.3,0.48935,0.144546,0.0334153,0,
11089.3,0.489148,0.144516,0.0337193,0,
11089.3,0.489044,0.144502,0.0338731,0,
11089.3,0.488922,0.144621,0.0339805,0,
11089.4,0.489267,0.144672,0.0335193,0,
11089.4,0.489361,0.144726,0.033354,0,
11089.4,0.489326,0.144659,0.03339,0,
11089.4,0.489215,0.144654,0.0335356,0,
11089.4,0.48922,0.14462,0.0334892,0,
11089.5,0.489205,0.14458,0.033465,0,
11089.5,0.489387,0.144598,0.0331926,0,
11089.5,0.48952,0.144607,0.0329765,0,
11089.5,0.48958,0.14456,0.0329656,0,
11089.5,0.489859,0.144495,0.0326725,0,
11089.6,0.490042,0.144714,0.0323757,0,
11089.6,0.490219,0.144731,0.0321294,0,
11089.6,0.490379,0.144671,0.0319248,0,
11089.6,0.49052,0.144622,0.0317399,0,
11089.6,0.490601,0.144567,0.0316435,0,
11089.7,0.490513,0.144544,0.03178,0,
11089.7,0.492841,0.142153,0.0255327,0,
11089.7,0.493271,0.143417,0.0249958,0,
11089.7,0.493411,0.14401,0.0253113,0,
11089.7,0.493408,0.144245,0.0257302,0,
11089.8,0.49342,0.144346,0.0261391,0,
11089.8,0.493344,0.144321,0.0262226,0,
11089.8,0.493336,0.144448,0.0265765,0,
11089.8,0.493324,0.144574,0.0269106,0,
11089.8,0.493201,0.144546,0.0271301,0,
11089.8,0.493258,0.144586,0.0273382,0,
11089.9,0.493224,0.143414,0.0248204,0,
11089.9,0.4934,0.144055,0.0251048,0,
11089.9,0.493354,0.14402,0.0251024,0,
11089.9,0.493556,0.144231,0.0255914,0,
11089.9,0.493662,0.144506,0.0258983,0,
11089.9,0.493651,0.144499,0.0259622,0,
11090,0.493755,0.144574,0.0262771,0,
11090,0.493826,0.144544,0.0265426,0,
11090,0.493859,0.14464,0.026767,0,
11090,0.493841,0.144685,0.0269505,0,
11090,0.4938,0.144817,0.0270141,0,
11090,0.493754,0.14478,0.0271818,0,
11090.1,0.493584,0.144771,0.0276069,0,
11090.1,0.493449,0.144763,0.027758,0,
11090.1,0.493342,0.144781,0.0279146,0,
11090.1,0.493249,0.144773,0.0279763,0,
11090.2,0.493141,0.144755,0.0281347,0,
